date,value,code
2015-01-26,0.054,IUDERB3
2015-01-27,0.055,IUDERB3
2015-01-28,0.053,IUDERB3
2015-01-29,0.052,IUDERB3
2015-01-30,0.054,IUDERB3
2015-02-02,0.055,IUDERB3
2015-03-02,0.055,IUDERB3
2015-04-02,0.055,IUDERB3
2015-05-02,0.051,IUDERB3
2015-06-02,0.053,IUDERB3
2015-09-02,0.051,IUDERB3
2015-10-02,0.05,IUDERB3
2015-11-02,0.049,IUDERB3
2015-12-02,0.048,IUDERB3
2015-02-13,0.048,IUDERB3
2015-02-16,0.048,IUDERB3
2015-02-17,0.047,IUDERB3
2015-02-18,0.048,IUDERB3
2015-02-19,0.048,IUDERB3
2015-02-20,0.048,IUDERB3
2015-02-23,0.045,IUDERB3
2015-02-24,0.044,IUDERB3
2015-02-25,0.042,IUDERB3
2015-02-26,0.04,IUDERB3
2015-02-27,0.039,IUDERB3
2015-02-03,0.039,IUDERB3
2015-03-03,0.038,IUDERB3
2015-04-03,0.038,IUDERB3
2015-05-03,0.036,IUDERB3
2015-06-03,0.036,IUDERB3
2015-09-03,0.035,IUDERB3
2015-10-03,0.032,IUDERB3
2015-11-03,0.029,IUDERB3
2015-12-03,0.027,IUDERB3
2015-03-13,0.025,IUDERB3
2015-03-16,0.025,IUDERB3
2015-03-17,0.025,IUDERB3
2015-03-18,0.025,IUDERB3
2015-03-19,0.024,IUDERB3
2015-03-20,0.021,IUDERB3
2015-03-23,0.022,IUDERB3
2015-03-24,0.021,IUDERB3
2015-03-25,0.021,IUDERB3
2015-03-26,0.021,IUDERB3
2015-03-27,0.021,IUDERB3
2015-03-30,0.018,IUDERB3
2015-03-31,0.019,IUDERB3
2015-01-04,0.018,IUDERB3
2015-02-04,0.018,IUDERB3
2015-07-04,0.016,IUDERB3
2015-08-04,0.014,IUDERB3
2015-09-04,0.012,IUDERB3
2015-10-04,0.012,IUDERB3
2015-04-13,0.011,IUDERB3
2015-04-14,0.008,IUDERB3
2015-04-15,0.004,IUDERB3
2015-04-16,0.002,IUDERB3
2015-04-17,0.001,IUDERB3
2015-04-20,0.001,IUDERB3
2009-02-01,1.75,IUDED3A
2009-05-01,1.39,IUDED3A
2009-06-01,1.6,IUDED3A
2009-07-01,1.65,IUDED3A
2009-08-01,1.33,IUDED3A
2009-09-01,1.35,IUDED3A
2009-12-01,1.345,IUDED3A
2009-01-13,1.415,IUDED3A
2009-01-14,1.17,IUDED3A
2009-01-15,1.275,IUDED3A
2009-01-16,1.31,IUDED3A
2009-01-19,1.445,IUDED3A
2009-01-20,1.27,IUDED3A
2009-01-21,1.55,IUDED3A
2009-01-22,1.385,IUDED3A
2009-01-23,1.545,IUDED3A
2009-01-26,1.37,IUDED3A
2009-01-27,1.455,IUDED3A
2009-01-28,1.36,IUDED3A
2009-01-29,1.35,IUDED3A
2009-01-30,1.575,IUDED3A
2009-02-02,1.57,IUDED3A
2009-03-02,1.43,IUDED3A
2009-04-02,1.44,IUDED3A
2009-05-02,1.45,IUDED3A
2009-06-02,1.64,IUDED3A
2009-09-02,1.57,IUDED3A
2009-10-02,1.7,IUDED3A
2009-11-02,1.66,IUDED3A
2009-12-02,1.64,IUDED3A
2009-02-13,1.53,IUDED3A
2009-02-16,1.45,IUDED3A
2009-02-17,1.48,IUDED3A
2009-02-18,1.595,IUDED3A
2009-02-19,1.71,IUDED3A
2009-02-20,1.675,IUDED3A
2009-02-23,1.595,IUDED3A
2009-02-24,1.665,IUDED3A
2009-02-25,1.585,IUDED3A
2009-02-26,1.6,IUDED3A
2009-02-27,1.595,IUDED3A
2009-02-03,1.65,IUDED3A
2009-03-03,1.65,IUDED3A
2009-04-03,1.58,IUDED3A
2009-05-03,1.51,IUDED3A
2009-06-03,1.58,IUDED3A
2009-09-03,1.6,IUDED3A
2009-10-03,1.65,IUDED3A
2009-11-03,1.47,IUDED3A
2009-12-03,1.8,IUDED3A
2009-03-13,1.57,IUDED3A
2009-03-16,1.71,IUDED3A
2009-03-17,1.47,IUDED3A
2009-03-18,1.645,IUDED3A
2009-03-19,1.46,IUDED3A
2009-03-20,1.475,IUDED3A
2009-03-23,1.38,IUDED3A
2009-03-24,1.7,IUDED3A
2009-03-25,1.7,IUDED3A
2009-03-26,1.56,IUDED3A
2009-03-27,1.58,IUDED3A
2009-03-30,1.65,IUDED3A
2009-03-31,1.16,IUDED3A
2009-01-04,1.65,IUDED3A
2009-02-04,1.65,IUDED3A
2009-03-04,1.645,IUDED3A
2009-06-04,1.35,IUDED3A
2009-07-04,1.65,IUDED3A
2009-08-04,1.365,IUDED3A
2009-09-04,1.1,IUDED3A
2009-04-14,1.24,IUDED3A
2009-04-15,1.235,IUDED3A
2009-04-16,1.19,IUDED3A
2009-04-17,1.22,IUDED3A
2009-04-20,1.135,IUDED3A
2009-04-21,1.22,IUDED3A
2009-04-22,1.375,IUDED3A
2009-04-23,1.21,IUDED3A
2009-04-24,1.175,IUDED3A
2009-04-27,1.16,IUDED3A
2009-04-28,1.18,IUDED3A
2009-04-29,1.35,IUDED3A
2009-04-30,1.35,IUDED3A
2009-01-05,1.11,IUDED3A
2009-05-05,1.215,IUDED3A
2009-06-05,1.17,IUDED3A
2009-07-05,1.125,IUDED3A
2009-08-05,1.13,IUDED3A
2009-11-05,1.07,IUDED3A
2009-12-05,1.05,IUDED3A
2009-05-13,0.995,IUDED3A
2009-05-14,1.075,IUDED3A
2009-05-15,1.055,IUDED3A
2009-05-18,1.015,IUDED3A
2009-05-19,0.93,IUDED3A
2009-05-20,0.85,IUDED3A
2009-05-21,0.89,IUDED3A
2009-05-22,0.92,IUDED3A
2009-05-26,0.94,IUDED3A
2009-05-27,0.87,IUDED3A
2009-05-28,0.975,IUDED3A
2009-05-29,0.77,IUDED3A
2009-01-06,0.97,IUDED3A
2009-02-06,0.96,IUDED3A
2009-03-06,0.92,IUDED3A
2009-04-06,0.9,IUDED3A
2009-05-06,0.895,IUDED3A
2009-08-06,0.96,IUDED3A
2009-09-06,0.975,IUDED3A
2009-10-06,0.975,IUDED3A
2009-11-06,0.95,IUDED3A
2009-12-06,0.885,IUDED3A
2009-06-15,0.885,IUDED3A
2009-06-16,0.9,IUDED3A
2009-06-17,0.935,IUDED3A
2009-06-18,0.92,IUDED3A
2009-06-19,0.925,IUDED3A
2009-06-22,0.925,IUDED3A
2009-06-23,0.925,IUDED3A
2009-06-24,0.91,IUDED3A
2009-06-25,0.88,IUDED3A
2009-06-26,0.92,IUDED3A
2009-06-29,0.925,IUDED3A
2009-06-30,0.92,IUDED3A
2009-01-07,0.52,IUDED3A
2009-02-07,0.61,IUDED3A
2009-03-07,0.875,IUDED3A
2009-06-07,0.56,IUDED3A
2009-07-07,0.85,IUDED3A
2009-08-07,0.49,IUDED3A
2009-09-07,0.825,IUDED3A
2009-10-07,0.445,IUDED3A
2009-07-13,0.47,IUDED3A
2009-07-14,0.9,IUDED3A
2009-07-15,0.865,IUDED3A
2009-07-17,0.905,IUDED3A
2009-07-20,0.825,IUDED3A
2009-07-21,0.82,IUDED3A
2009-07-22,0.75,IUDED3A
2009-07-23,0.875,IUDED3A
2009-07-24,0.875,IUDED3A
2009-07-27,0.85,IUDED3A
2009-07-28,0.9,IUDED3A
2009-07-29,0.87,IUDED3A
2009-07-30,0.815,IUDED3A
2009-07-31,0.66,IUDED3A
2009-03-08,0.85,IUDED3A
2009-04-08,0.905,IUDED3A
2009-05-08,0.815,IUDED3A
2009-06-08,0.905,IUDED3A
2009-07-08,0.85,IUDED3A
2009-10-08,0.85,IUDED3A
2009-11-08,0.85,IUDED3A
2009-12-08,0.815,IUDED3A
2009-08-13,0.75,IUDED3A
2009-08-14,0.85,IUDED3A
2009-08-17,0.85,IUDED3A
2009-08-18,0.36,IUDED3A
2009-08-19,0.85,IUDED3A
2009-08-20,0.65,IUDED3A
2009-08-21,0.85,IUDED3A
2009-08-24,0.85,IUDED3A
2009-08-25,0.85,IUDED3A
2009-08-26,0.38,IUDED3A
2009-08-27,0.85,IUDED3A
2009-08-28,0.36,IUDED3A
2009-01-09,0.62,IUDED3A
2009-02-09,0.36,IUDED3A
2009-03-09,0.58,IUDED3A
2009-04-09,0.805,IUDED3A
2009-07-09,0.27,IUDED3A
2009-08-09,0.235,IUDED3A
2009-09-09,0.775,IUDED3A
2009-10-09,0.685,IUDED3A
2009-11-09,0.555,IUDED3A
2009-09-14,0.66,IUDED3A
2009-09-15,0.555,IUDED3A
2009-09-16,0.675,IUDED3A
2009-09-17,0.77,IUDED3A
2009-09-18,0.8,IUDED3A
2009-09-21,0.41,IUDED3A
2009-09-22,0.41,IUDED3A
2009-09-23,0.535,IUDED3A
2009-09-24,0.665,IUDED3A
2009-09-25,0.655,IUDED3A
2009-09-28,0.58,IUDED3A
2009-09-29,0.64,IUDED3A
2009-09-30,0.58,IUDED3A
2009-01-10,0.635,IUDED3A
2009-02-10,0.75,IUDED3A
2009-05-10,0.41,IUDED3A
2009-06-10,0.56,IUDED3A
2009-07-10,0.52,IUDED3A
2009-08-10,0.55,IUDED3A
2009-09-10,0.64,IUDED3A
2009-12-10,0.425,IUDED3A
2009-10-13,0.415,IUDED3A
2009-10-14,0.65,IUDED3A
2009-10-15,0.58,IUDED3A
2009-10-16,0.52,IUDED3A
2009-10-19,0.52,IUDED3A
2009-10-20,0.52,IUDED3A
2009-10-21,0.63,IUDED3A
2009-10-22,0.33,IUDED3A
2009-10-23,0.54,IUDED3A
2009-10-26,0.35,IUDED3A
2009-10-27,0.51,IUDED3A
2009-10-28,0.375,IUDED3A
2009-10-29,0.33,IUDED3A
2009-10-30,0.51,IUDED3A
2009-02-11,0.54,IUDED3A
2009-03-11,0.28,IUDED3A
2009-04-11,0.55,IUDED3A
2009-05-11,0.5,IUDED3A
2009-06-11,0.49,IUDED3A
2009-09-11,0.5,IUDED3A
2009-10-11,0.375,IUDED3A
2009-11-11,0.55,IUDED3A
2009-12-11,0.365,IUDED3A
2009-11-13,0.365,IUDED3A
2009-11-16,0.57,IUDED3A
2009-11-17,0.49,IUDED3A
2009-11-18,0.54,IUDED3A
2009-11-19,0.455,IUDED3A
2009-11-20,0.41,IUDED3A
2009-11-23,0.4,IUDED3A
2009-11-24,0.38,IUDED3A
2009-11-25,0.29,IUDED3A
2009-11-26,0.47,IUDED3A
2009-11-27,0.48,IUDED3A
2009-11-30,0.28,IUDED3A
2009-01-12,0.46,IUDED3A
2009-02-12,0.26,IUDED3A
2009-03-12,0.26,IUDED3A
2009-04-12,0.415,IUDED3A
2009-07-12,0.26,IUDED3A
2009-08-12,0.5,IUDED3A
2009-09-12,0.385,IUDED3A
2009-10-12,0.32,IUDED3A
2009-11-12,0.355,IUDED3A
2009-12-14,0.52,IUDED3A
2009-12-15,0.49,IUDED3A
2009-12-16,0.435,IUDED3A
2009-12-17,0.26,IUDED3A
2009-12-18,0.42,IUDED3A
2009-12-21,0.26,IUDED3A
2009-12-22,0.26,IUDED3A
2009-12-23,0.26,IUDED3A
2009-12-24,0.26,IUDED3A
2009-12-29,0.33,IUDED3A
2009-12-30,0.545,IUDED3A
2009-12-31,0.48,IUDED3A
2010-04-01,0.26,IUDED3A
2010-05-01,0.49,IUDED3A
2010-06-01,0.26,IUDED3A
2010-07-01,0.49,IUDED3A
2010-08-01,0.49,IUDED3A
2010-11-01,0.345,IUDED3A
2010-12-01,0.45,IUDED3A
2010-01-13,0.49,IUDED3A
2010-01-14,0.365,IUDED3A
2010-01-15,0.26,IUDED3A
2010-01-18,0.26,IUDED3A
2010-01-19,0.345,IUDED3A
2010-01-20,0.36,IUDED3A
2010-01-21,0.47,IUDED3A
2010-01-22,0.47,IUDED3A
2010-01-25,0.33,IUDED3A
2010-01-26,0.32,IUDED3A
2010-01-27,0.31,IUDED3A
2010-01-28,0.47,IUDED3A
2010-01-29,0.46,IUDED3A
2010-01-02,0.47,IUDED3A
2010-02-02,0.46,IUDED3A
2010-03-02,0.22,IUDED3A
2010-04-02,0.425,IUDED3A
2010-05-02,0.46,IUDED3A
2010-08-02,0.485,IUDED3A
2010-09-02,0.46,IUDED3A
2010-10-02,0.32,IUDED3A
2010-11-02,0.44,IUDED3A
2010-12-02,0.46,IUDED3A
2010-02-15,0.22,IUDED3A
2010-02-16,0.46,IUDED3A
2010-02-17,0.46,IUDED3A
2010-02-18,0.47,IUDED3A
2010-02-19,0.46,IUDED3A
2010-02-22,0.5,IUDED3A
2010-02-23,0.32,IUDED3A
2010-02-24,0.5,IUDED3A
2010-02-25,0.22,IUDED3A
2010-02-26,0.24,IUDED3A
2010-01-03,0.22,IUDED3A
2010-02-03,0.31,IUDED3A
2010-03-03,0.32,IUDED3A
2010-04-03,0.455,IUDED3A
2010-05-03,0.275,IUDED3A
2010-08-03,0.53,IUDED3A
2010-09-03,0.57,IUDED3A
2010-10-03,0.48,IUDED3A
2010-11-03,0.52,IUDED3A
2010-12-03,0.22,IUDED3A
2010-03-15,0.45,IUDED3A
2010-03-16,0.55,IUDED3A
2010-03-17,0.35,IUDED3A
2010-03-18,0.56,IUDED3A
2010-03-19,0.56,IUDED3A
2010-03-22,0.59,IUDED3A
2010-03-23,0.36,IUDED3A
2010-03-24,0.55,IUDED3A
2010-03-25,0.36,IUDED3A
2010-03-26,0.36,IUDED3A
2010-03-29,0.9,IUDED3A
2010-03-30,0.36,IUDED3A
2010-03-31,0.36,IUDED3A
2010-01-04,0.36,IUDED3A
2010-06-04,0.53,IUDED3A
2010-07-04,0.53,IUDED3A
2010-08-04,0.4,IUDED3A
2010-09-04,0.53,IUDED3A
2010-12-04,0.425,IUDED3A
2010-04-13,0.54,IUDED3A
2010-04-14,0.55,IUDED3A
2010-04-15,0.31,IUDED3A
2010-04-16,0.54,IUDED3A
2010-04-19,0.54,IUDED3A
2010-04-20,0.54,IUDED3A
2010-04-21,0.55,IUDED3A
2010-04-22,0.58,IUDED3A
2010-04-23,0.48,IUDED3A
2010-04-26,0.33,IUDED3A
2010-04-27,0.58,IUDED3A
2010-04-28,0.4,IUDED3A
2010-04-29,0.59,IUDED3A
2010-04-30,0.61,IUDED3A
2010-04-05,0.42,IUDED3A
2010-05-05,0.67,IUDED3A
2010-06-05,0.72,IUDED3A
2010-07-05,0.79,IUDED3A
2010-10-05,0.48,IUDED3A
2010-11-05,0.48,IUDED3A
2010-12-05,0.48,IUDED3A
2010-05-13,0.69,IUDED3A
2010-05-14,0.8,IUDED3A
2010-05-17,0.83,IUDED3A
2010-05-18,0.79,IUDED3A
2010-05-19,0.83,IUDED3A
2010-05-20,0.47,IUDED3A
2010-05-21,0.47,IUDED3A
2010-05-24,0.58,IUDED3A
2010-05-25,1.03,IUDED3A
2010-05-26,0.6,IUDED3A
2010-05-27,1.015,IUDED3A
2010-05-28,0.87,IUDED3A
2010-01-06,0.92,IUDED3A
2010-02-06,0.93,IUDED3A
2010-03-06,0.68,IUDED3A
2010-04-06,0.96,IUDED3A
2010-07-06,0.6,IUDED3A
2010-08-06,0.97,IUDED3A
2010-09-06,0.6,IUDED3A
2010-10-06,0.6,IUDED3A
2010-11-06,0.6,IUDED3A
2010-06-14,0.6,IUDED3A
2010-06-15,0.95,IUDED3A
2010-06-16,0.95,IUDED3A
2010-06-17,0.99,IUDED3A
2010-06-18,0.92,IUDED3A
2010-06-21,0.845,IUDED3A
2010-06-22,0.6,IUDED3A
2010-06-23,0.92,IUDED3A
2010-06-24,0.86,IUDED3A
2010-06-25,0.6,IUDED3A
2010-06-28,0.89,IUDED3A
2010-06-29,0.935,IUDED3A
2010-06-30,0.9,IUDED3A
2010-01-07,0.905,IUDED3A
2010-02-07,0.94,IUDED3A
2010-05-07,0.92,IUDED3A
2010-06-07,0.89,IUDED3A
2010-07-07,0.895,IUDED3A
2010-08-07,0.82,IUDED3A
2010-09-07,0.805,IUDED3A
2010-12-07,0.755,IUDED3A
2010-07-13,0.8,IUDED3A
2010-07-14,0.8,IUDED3A
2010-07-15,0.8,IUDED3A
2010-07-16,0.75,IUDED3A
2010-07-19,0.755,IUDED3A
2010-07-20,0.77,IUDED3A
2010-07-21,0.745,IUDED3A
2010-07-22,0.93,IUDED3A
2010-07-23,0.785,IUDED3A
2010-07-26,0.65,IUDED3A
2010-07-27,0.795,IUDED3A
2010-07-28,0.74,IUDED3A
2010-07-29,0.72,IUDED3A
2010-07-30,0.74,IUDED3A
2010-02-08,0.78,IUDED3A
2010-03-08,0.71,IUDED3A
2010-04-08,0.355,IUDED3A
2010-05-08,0.7,IUDED3A
2010-06-08,0.695,IUDED3A
2010-09-08,0.335,IUDED3A
2010-10-08,0.68,IUDED3A
2010-11-08,0.69,IUDED3A
2010-12-08,0.72,IUDED3A
2010-08-13,0.35,IUDED3A
2010-08-16,0.44,IUDED3A
2010-08-17,0.7,IUDED3A
2010-08-18,0.72,IUDED3A
2010-08-19,0.3,IUDED3A
2010-08-20,0.44,IUDED3A
2010-08-23,0.74,IUDED3A
2010-08-24,0.485,IUDED3A
2010-08-25,0.53,IUDED3A
2010-08-26,0.4,IUDED3A
2010-08-27,0.4,IUDED3A
2010-08-31,0.25,IUDED3A
2010-01-09,0.45,IUDED3A
2010-02-09,0.42,IUDED3A
2010-03-09,0.39,IUDED3A
2010-06-09,0.39,IUDED3A
2010-07-09,0.425,IUDED3A
2010-08-09,0.425,IUDED3A
2010-09-09,0.71,IUDED3A
2010-10-09,0.4,IUDED3A
2010-09-13,0.395,IUDED3A
2010-09-14,0.39,IUDED3A
2010-09-15,0.58,IUDED3A
2010-09-16,0.425,IUDED3A
2010-09-17,0.34,IUDED3A
2010-09-20,0.66,IUDED3A
2010-09-21,0.39,IUDED3A
2010-09-22,0.38,IUDED3A
2010-09-23,0.78,IUDED3A
2010-09-24,0.38,IUDED3A
2010-09-27,0.48,IUDED3A
2010-09-28,0.25,IUDED3A
2010-09-29,0.34,IUDED3A
2010-09-30,0.385,IUDED3A
2010-01-10,0.38,IUDED3A
2010-04-10,0.38,IUDED3A
2010-05-10,0.38,IUDED3A
2010-06-10,0.38,IUDED3A
2010-07-10,0.38,IUDED3A
2010-08-10,0.36,IUDED3A
2010-11-10,0.38,IUDED3A
2010-12-10,0.61,IUDED3A
2010-10-13,0.56,IUDED3A
2010-10-14,0.59,IUDED3A
2010-10-15,0.325,IUDED3A
2010-10-18,0.55,IUDED3A
2010-10-19,0.6,IUDED3A
2010-10-20,0.34,IUDED3A
2010-10-21,0.45,IUDED3A
2010-10-22,0.53,IUDED3A
2010-10-25,0.38,IUDED3A
2010-10-26,0.5,IUDED3A
2010-10-27,0.6,IUDED3A
2010-10-28,0.38,IUDED3A
2010-10-29,0.435,IUDED3A
2010-01-11,0.55,IUDED3A
2010-02-11,0.36,IUDED3A
2010-03-11,0.48,IUDED3A
2010-04-11,0.36,IUDED3A
2010-05-11,0.53,IUDED3A
2010-08-11,0.36,IUDED3A
2010-09-11,0.52,IUDED3A
2010-10-11,0.59,IUDED3A
2010-11-11,0.57,IUDED3A
2010-12-11,0.36,IUDED3A
2010-11-15,0.38,IUDED3A
2010-11-16,0.64,IUDED3A
2010-11-17,0.37,IUDED3A
2010-11-18,0.62,IUDED3A
2010-11-19,0.405,IUDED3A
2010-11-22,0.55,IUDED3A
2010-11-23,0.37,IUDED3A
2010-11-24,0.415,IUDED3A
2010-11-25,0.57,IUDED3A
2010-11-26,0.37,IUDED3A
2010-11-29,0.7,IUDED3A
2010-11-30,0.37,IUDED3A
2010-01-12,0.81,IUDED3A
2010-02-12,0.37,IUDED3A
2010-03-12,0.235,IUDED3A
2010-06-12,0.37,IUDED3A
2010-07-12,0.38,IUDED3A
2010-08-12,0.38,IUDED3A
2010-09-12,0.38,IUDED3A
2010-10-12,0.38,IUDED3A
2010-12-13,0.38,IUDED3A
2010-12-14,0.38,IUDED3A
2010-12-15,0.38,IUDED3A
2010-12-16,0.38,IUDED3A
2010-12-17,0.38,IUDED3A
2010-12-20,0.38,IUDED3A
2010-12-21,0.38,IUDED3A
2010-12-22,0.38,IUDED3A
2010-12-23,0.38,IUDED3A
2010-12-24,0.38,IUDED3A
2010-12-29,0.43,IUDED3A
2010-12-30,0.43,IUDED3A
2010-12-31,0.43,IUDED3A
2011-04-01,0.41,IUDED3A
2011-05-01,0.43,IUDED3A
2011-06-01,0.43,IUDED3A
2011-07-01,0.43,IUDED3A
2011-10-01,0.43,IUDED3A
2011-11-01,0.43,IUDED3A
2011-12-01,0.45,IUDED3A
2011-01-13,0.69,IUDED3A
2011-01-14,0.685,IUDED3A
2011-01-17,0.43,IUDED3A
2011-01-18,0.455,IUDED3A
2011-01-19,0.44,IUDED3A
2011-01-20,0.38,IUDED3A
2011-01-21,0.43,IUDED3A
2011-01-24,0.43,IUDED3A
2011-01-25,0.43,IUDED3A
2011-01-26,0.4,IUDED3A
2011-01-27,0.58,IUDED3A
2011-01-28,0.455,IUDED3A
2011-01-31,0.39,IUDED3A
2011-01-02,0.4,IUDED3A
2011-02-02,0.4,IUDED3A
2011-03-02,0.59,IUDED3A
2011-04-02,0.455,IUDED3A
2011-07-02,0.4,IUDED3A
2011-08-02,0.4,IUDED3A
2011-09-02,0.54,IUDED3A
2011-10-02,0.38,IUDED3A
2011-11-02,0.38,IUDED3A
2011-02-14,0.37,IUDED3A
2011-02-15,0.38,IUDED3A
2011-02-16,0.41,IUDED3A
2011-02-17,0.41,IUDED3A
2011-02-18,0.4,IUDED3A
2011-02-21,0.4,IUDED3A
2011-02-22,0.465,IUDED3A
2011-02-23,0.58,IUDED3A
2011-02-24,0.455,IUDED3A
2011-02-25,0.4,IUDED3A
2011-02-28,0.24,IUDED3A
2011-01-03,0.4,IUDED3A
2011-02-03,0.4,IUDED3A
2011-03-03,0.465,IUDED3A
2011-04-03,0.465,IUDED3A
2011-07-03,0.4,IUDED3A
2011-08-03,0.4,IUDED3A
2011-09-03,0.4,IUDED3A
2011-10-03,0.4,IUDED3A
2011-11-03,0.4,IUDED3A
2011-03-14,0.24,IUDED3A
2011-03-15,0.29,IUDED3A
2011-03-16,0.4,IUDED3A
2011-03-17,0.465,IUDED3A
2011-03-18,0.4,IUDED3A
2011-03-21,0.565,IUDED3A
2011-03-22,0.62,IUDED3A
2011-03-23,0.28,IUDED3A
2011-03-24,0.38,IUDED3A
2011-03-25,0.38,IUDED3A
2011-03-28,0.45,IUDED3A
2011-03-29,0.53,IUDED3A
2011-03-30,0.27,IUDED3A
2011-03-31,0.515,IUDED3A
2011-01-04,0.27,IUDED3A
2011-04-04,0.545,IUDED3A
2011-05-04,0.55,IUDED3A
2011-06-04,0.55,IUDED3A
2011-07-04,0.55,IUDED3A
2011-08-04,0.55,IUDED3A
2011-11-04,0.55,IUDED3A
2011-12-04,0.42,IUDED3A
2011-04-13,0.455,IUDED3A
2011-04-14,0.31,IUDED3A
2011-04-15,0.45,IUDED3A
2011-04-18,0.22,IUDED3A
2011-04-19,0.43,IUDED3A
2011-04-20,0.33,IUDED3A
2011-04-21,0.23,IUDED3A
2011-04-26,0.685,IUDED3A
2011-04-27,0.545,IUDED3A
2011-04-28,0.355,IUDED3A
2011-03-05,0.365,IUDED3A
2011-04-05,0.21,IUDED3A
2011-05-05,0.32,IUDED3A
2011-06-05,0.4,IUDED3A
2011-09-05,0.41,IUDED3A
2011-10-05,0.41,IUDED3A
2011-11-05,0.19,IUDED3A
2011-12-05,0.2,IUDED3A
2011-05-13,0.355,IUDED3A
2011-05-16,0.24,IUDED3A
2011-05-17,0.19,IUDED3A
2011-05-18,0.23,IUDED3A
2011-05-19,0.5,IUDED3A
2011-05-20,0.5,IUDED3A
2011-05-23,0.35,IUDED3A
2011-05-24,0.28,IUDED3A
2011-05-25,0.41,IUDED3A
2011-05-26,0.23,IUDED3A
2011-05-27,0.35,IUDED3A
2011-05-31,0.41,IUDED3A
2011-01-06,0.525,IUDED3A
2011-02-06,0.375,IUDED3A
2011-03-06,0.405,IUDED3A
2011-06-06,0.395,IUDED3A
2011-07-06,0.23,IUDED3A
2011-08-06,0.5,IUDED3A
2011-09-06,0.39,IUDED3A
2011-10-06,0.27,IUDED3A
2011-06-13,0.34,IUDED3A
2011-06-14,0.31,IUDED3A
2011-06-15,0.27,IUDED3A
2011-06-16,0.46,IUDED3A
2011-06-17,0.44,IUDED3A
2011-06-20,0.27,IUDED3A
2011-06-21,0.5,IUDED3A
2011-06-22,0.25,IUDED3A
2011-06-23,0.27,IUDED3A
2011-06-24,0.52,IUDED3A
2011-06-27,0.27,IUDED3A
2011-06-28,0.32,IUDED3A
2011-06-29,0.4,IUDED3A
2011-06-30,0.26,IUDED3A
2011-01-07,0.5,IUDED3A
2011-04-07,0.4,IUDED3A
2011-05-07,0.4,IUDED3A
2011-06-07,0.4,IUDED3A
2011-07-07,0.55,IUDED3A
2011-08-07,0.385,IUDED3A
2011-11-07,0.4,IUDED3A
2011-12-07,0.4,IUDED3A
2011-07-13,0.3,IUDED3A
2011-07-14,0.5,IUDED3A
2011-07-15,0.26,IUDED3A
2011-07-18,0.4,IUDED3A
2011-07-19,0.4,IUDED3A
2011-07-20,0.4,IUDED3A
2011-07-21,0.42,IUDED3A
2011-07-22,0.24,IUDED3A
2011-07-25,0.5,IUDED3A
2011-07-26,0.5,IUDED3A
2011-07-27,0.24,IUDED3A
2011-07-28,0.5,IUDED3A
2011-07-29,0.5,IUDED3A
2011-01-08,0.41,IUDED3A
2011-02-08,0.81,IUDED3A
2011-03-08,0.42,IUDED3A
2011-04-08,0.265,IUDED3A
2011-05-08,0.27,IUDED3A
2011-08-08,0.27,IUDED3A
2011-09-08,0.24,IUDED3A
2011-10-08,0.27,IUDED3A
2011-11-08,0.46,IUDED3A
2011-12-08,0.525,IUDED3A
2011-08-15,0.44,IUDED3A
2011-08-16,0.27,IUDED3A
2011-08-17,0.44,IUDED3A
2011-08-18,0.44,IUDED3A
2011-08-19,0.31,IUDED3A
2011-08-22,0.31,IUDED3A
2011-08-23,0.31,IUDED3A
2011-08-24,0.46,IUDED3A
2011-08-25,0.31,IUDED3A
2011-08-26,0.28,IUDED3A
2011-08-30,0.31,IUDED3A
2011-08-31,0.3,IUDED3A
2011-01-09,1.06,IUDED3A
2011-02-09,0.28,IUDED3A
2011-05-09,0.45,IUDED3A
2011-06-09,0.33,IUDED3A
2011-07-09,0.43,IUDED3A
2011-08-09,0.745,IUDED3A
2011-09-09,0.28,IUDED3A
2011-12-09,0.39,IUDED3A
2011-09-13,0.45,IUDED3A
2011-09-14,0.28,IUDED3A
2011-09-15,0.35,IUDED3A
2011-09-16,0.35,IUDED3A
2011-09-19,0.33,IUDED3A
2011-09-20,0.45,IUDED3A
2011-09-21,0.28,IUDED3A
2011-09-22,0.45,IUDED3A
2011-09-23,0.28,IUDED3A
2011-09-26,0.28,IUDED3A
2011-09-27,0.28,IUDED3A
2011-09-28,0.28,IUDED3A
2011-09-29,0.45,IUDED3A
2011-09-30,0.35,IUDED3A
2011-03-10,0.36,IUDED3A
2011-04-10,0.37,IUDED3A
2011-05-10,0.48,IUDED3A
2011-06-10,0.46,IUDED3A
2011-07-10,0.49,IUDED3A
2011-10-10,0.35,IUDED3A
2011-11-10,0.36,IUDED3A
2011-12-10,0.36,IUDED3A
2011-10-13,0.35,IUDED3A
2011-10-14,0.5,IUDED3A
2011-10-17,0.5,IUDED3A
2011-10-18,0.33,IUDED3A
2011-10-19,0.45,IUDED3A
2011-10-20,0.51,IUDED3A
2011-10-21,0.34,IUDED3A
2011-10-24,0.52,IUDED3A
2011-10-25,0.5,IUDED3A
2011-10-26,0.36,IUDED3A
2011-10-27,0.52,IUDED3A
2011-10-28,0.36,IUDED3A
2011-10-31,0.54,IUDED3A
2011-01-11,0.37,IUDED3A
2011-02-11,0.37,IUDED3A
2011-03-11,0.54,IUDED3A
2011-04-11,0.53,IUDED3A
